page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,protection_expiry,protection_expiry_date,protection_expiry_time,protection_duration_days,timestamp,protection_expiry_flag
33494434,Misgav Am hostage crisis,50947,extendedconfirmed,,6332,Fewer than 30 watchers,,2,501,105,0,0,11,infinity,infinity,31-12-9999,, 2021-08-20,1
33496160,Mobile app,4448911,autoconfirmed,,35298,Fewer than 30 watchers,,2,1039,528,0,0,8,infinity,infinity,31-12-9999,, 2021-08-20,1
33498989,Megatron (Transformers),113179,autoconfirmed,,192539,1302,94,32,71852,10310,7,7,24,infinity,infinity,31-12-9999,, 2021-08-20,1
33499978,Battle of Zahleh,50024,extendedconfirmed,,16685,54,5,3,256,274,1,1,8,infinity,infinity,31-12-9999,, 2021-08-20,1
33505040,2001 Immanuel bus attack,13232,extendedconfirmed,,139357,278,40,15,46267,2860,22,9,33,infinity,infinity,31-12-9999,, 2021-08-20,1
33523000,Courtney Stodden,5499803,autoconfirmed,,1460,Fewer than 30 watchers,,3,110,126,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
33527566,Miss Teen USA 2012,52478,autoconfirmed,,9475,Fewer than 30 watchers,,0,665,194,4,3,6,infinity,infinity,31-12-9999,, 2021-08-20,1
33530134,Highest-paid NBA players by season,2429655,autoconfirmed,,120987,1503,94,10,355270,8869,19,13,33,infinity,infinity,31-12-9999,, 2021-08-20,1
33533031,Jatt people,14577,autoconfirmed,,69109,896,92,20,78904,4026,9,6,25,infinity,infinity,31-12-9999,, 2021-08-20,1
33535455,List of flag bearers for Saint Kitts and Nevis at the Olympics,3859,autoconfirmed,,76313,30,3,7,4337,1210,1,1,3,infinity,infinity,31-12-9999,, 2021-08-20,1
33551131,Miss Earth New Zealand,17872,autoconfirmed,,9037,Fewer than 30 watchers,,1,84,238,0,0,20,infinity,infinity,31-12-9999,, 2021-08-20,1
33561953,List of programmes broadcast by CBeebies,430644,autoconfirmed,,22201,Fewer than 30 watchers,,0,288,171,38,2,7,infinity,infinity,31-12-9999,, 2021-08-20,1
33580465,Ciara (entertainer),2077,autoconfirmed,,53730,580,57,23,48175,4223,2,2,19,infinity,infinity,31-12-9999,, 2021-08-20,1
33580665,Mark Drakeford,666568,extendedconfirmed,,56981,100,54,4,115060,659,18,12,9,infinity,infinity,31-12-9999,, 2021-08-20,1
33610767,Land of Israel,1568400,extendedconfirmed,,103,47,7,0,431,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
33618118,List of recurring characters in South Park,2922,autoconfirmed,,14709,57,6,3,10289,3271,0,0,11,infinity,infinity,31-12-9999,, 2021-08-20,1
33627217,Fat person,2210,sysop,,98,Fewer than 30 watchers,,0,37,50,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
33647668,Jessica Clark (actress),560182,autoconfirmed,,23,Fewer than 30 watchers,,0,84,134,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
33677243,Ernst Däumig,6630,autoconfirmed,,7122,44,4,6,1592,828,1,1,10,infinity,infinity,31-12-9999,, 2021-08-20,1
33683011,Miss International 2012,88496,autoconfirmed,,193014,1649,69,46,293553,13450,15,11,35,infinity,infinity,31-12-9999,, 2021-08-20,1
33684318,Jennifer Campeau,11488,autoconfirmed,,109,Fewer than 30 watchers,,0,6,29,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
33689683,Baidya,197251,extendedconfirmed,,2941,Fewer than 30 watchers,,1,97,73,0,0,11,infinity,infinity,31-12-9999,, 2021-08-20,1
33694558,Miss Earth 2012,88470,autoconfirmed,,53,Fewer than 30 watchers,,0,3,13,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
33703608,Koli people,701202,autoconfirmed,,2853,108,33,1,7405,378,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
33714098,List of characters from High School Musical (film series),53627,autoconfirmed,,71654,376,30,18,78913,3618,1,1,18,infinity,infinity,31-12-9999,, 2021-08-20,1
33715219,Iggy Azalea,11998131,autoconfirmed,,82998,248,21,14,34666,3916,1,1,16,infinity,infinity,31-12-9999,, 2021-08-20,1
33728779,Miss Haiti,103064,autoconfirmed,,67325,274,23,5,17374,4163,7,5,14,infinity,infinity,31-12-9999,, 2021-08-20,1
33739760,List of LGBT slang terms,2768570,autoconfirmed,,39265,123,18,1,39992,1327,1,1,37,infinity,infinity,31-12-9999,, 2021-08-20,1
33744564,List of largest empires in India,618129,autoconfirmed,,24467,Fewer than 30 watchers,,2,796,178,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
33789219,Adel al-Jubeir assassination plot,12644,sysop,,80,Fewer than 30 watchers,,0,14,3,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
33790441,List of awards and nominations received by Nicki Minaj,930236,autoconfirmed,,143255,750,53,23,138318,9505,3,3,34,infinity,infinity,31-12-9999,, 2021-08-20,1
33807824,Jerry Speziale,58243,autoconfirmed,,45924,190,16,9,15198,2514,5,2,19,infinity,infinity,31-12-9999,, 2021-08-20,1
33815536,Mandi (disambiguation),4717,sysop,,61,Fewer than 30 watchers,,0,5,27,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
33817716,50/50 Twin,,sysop,,69,Fewer than 30 watchers,,0,1,2,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
33825660,List of programs broadcast by Hum TV,1512080,autoconfirmed,,77,Fewer than 30 watchers,,0,0,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
33881010,Chris Brown (Entertainer),517,autoconfirmed,,37167,48,4,3,1256,724,1,1,20,infinity,infinity,31-12-9999,, 2021-08-20,1
33890129,Miss Guatemala,93774,autoconfirmed,,12617,Fewer than 30 watchers,,3,1326,319,3,1,15,infinity,infinity,31-12-9999,, 2021-08-20,1
33892593,Kelcy Warren,282369,autoconfirmed,,77,Fewer than 30 watchers,,0,182,83,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
33893357,List of video games featuring Mario,1175759,autoconfirmed,,25291,Fewer than 30 watchers,,3,1276,557,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
33899019,Christine Sneed,11036,autoconfirmed,,2327,39,7,2,1021,170,1,1,,infinity,infinity,31-12-9999,, 2021-08-20,1
33906834,Kripalu Maharaj,478000,autoconfirmed,,7887,Fewer than 30 watchers,,3,129,308,6,4,11,infinity,infinity,31-12-9999,, 2021-08-20,1
33920320,Basic Law: Israel as the Nation-State of the Jewish People,242950,extendedconfirmed,,19615,94,3,3,1116,403,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
33925486,International School of Belgrade,16568,autoconfirmed,,54,93,5,0,7,15,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
33927195,Elmopalooza! (soundtrack),22135,autoconfirmed,,7897,Fewer than 30 watchers,,4,556,278,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
33929956,"Jump In The Line (Shake, Senora)",14409,autoconfirmed,,226395,226,23,15,25289,3467,4,3,12,infinity,infinity,31-12-9999,, 2021-08-20,1
33941345,"Liverpool vs Dinamo Bucharest, 1984 European Cup Semi-Final",2235,sysop,,38,Fewer than 30 watchers,,0,4,1334,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
33944007,Gippy Grewal,1996082,autoconfirmed,,13411,Fewer than 30 watchers,,0,164,74,1,1,20,infinity,infinity,31-12-9999,, 2021-08-20,1
33983258,Malala Yousafzai,15427704,autoconfirmed,,54631,59,4,4,3834,2638,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34020006,Fortnite: Save the World,1631358,autoconfirmed,,13977,56,6,8,10504,907,2,2,4,infinity,infinity,31-12-9999,, 2021-08-20,1
34024434,Jesy Nelson,1566735,autoconfirmed,,23589,37,4,1,12861,1238,2,2,12,infinity,infinity,31-12-9999,, 2021-08-20,1
34026190,G-Eazy,12928786,autoconfirmed,,40226,129,13,10,1498,2817,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
34028475,Little Mix,13166183,autoconfirmed,,92175,114,18,6,31619,302,19,10,5,infinity,infinity,31-12-9999,, 2021-08-20,1
34044456,Ice Age (2002 film),2733212,autoconfirmed,,14345,89,12,16,8326,362,3,2,7,infinity,infinity,31-12-9999,, 2021-08-20,1
34062366,Damian Lillard,6264538,autoconfirmed,,2000,Fewer than 30 watchers,,1,36,192,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
34115972,MMM-2011,32995,sysop,,37,Fewer than 30 watchers,,0,571,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34138616,Abdullah Barghouti,74702,extendedconfirmed,,66246,258,40,28,10365,1139,7,2,11,infinity,infinity,31-12-9999,, 2021-08-20,1
34148619,Harsh Vardhan (Uttar Pradesh politician),37592,autoconfirmed,,19993,139,8,5,4759,1940,0,0,10,infinity,infinity,31-12-9999,, 2021-08-20,1
34150110,List of The Amazing World of Gumball characters,1101633,autoconfirmed,,55155,45,7,4,11212,560,3,3,11,infinity,infinity,31-12-9999,, 2021-08-20,1
34164547,Frozen (2013 film),13837089,autoconfirmed,,135432,104,19,7,26499,1559,10,6,18,infinity,infinity,31-12-9999,, 2021-08-20,1
34181546,DMart,1234702,autoconfirmed,,84574,151,10,10,30728,4529,0,0,15,infinity,infinity,31-12-9999,, 2021-08-20,1
34183524,List of Nigerian billionaires by net worth,991372,autoconfirmed,,9669,72,12,4,2947,292,0,0,9,infinity,infinity,31-12-9999,, 2021-08-20,1
34195156,Assassination of Meir Kahane,204403,extendedconfirmed,,14455,48,6,4,714,245,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
34195861,Goshainganj railway station,16819,extendedconfirmed,,10657,89,12,19,10543,589,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
34209353,List of Billboard Hot 100 number ones of 2012,54448,autoconfirmed,,7732,Fewer than 30 watchers,,0,51,60,0,0,10,infinity,infinity,31-12-9999,, 2021-08-20,1
34248146,List of Palestinian rocket attacks on Israel in 2012,9227,extendedconfirmed,,15759,128,14,14,22057,463,7,2,10,infinity,infinity,31-12-9999,, 2021-08-20,1
34259171,Motte-and-bailey,303623,autoconfirmed,,18455,Fewer than 30 watchers,,1,2784,696,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
34263386,Miss Mexico Organization,117240,autoconfirmed,,84,77,15,0,9,3,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
34327455,Israeli settlements,136076,extendedconfirmed,,29207,102,18,2,13559,593,12,2,10,infinity,infinity,31-12-9999,, 2021-08-20,1
34352801,Jailbait,1003170,autoconfirmed,,26,380,380,0,400,7,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34353175,Ethiopian nationalism,41834,autoconfirmed,,253038,2351,192,21,530769,22097,46,23,43,infinity,infinity,31-12-9999,, 2021-08-20,1
34364931,Mac Miller,21111815,autoconfirmed,,58,270,40,0,1546,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34369473,List of communist parties with parliamentary representation,432,autoconfirmed,,14186,Fewer than 30 watchers,,1,701,223,1,1,9,infinity,infinity,31-12-9999,, 2021-08-20,1
34369476,Communist parties with parliamentary representation,422,autoconfirmed,,43,Fewer than 30 watchers,,0,24,17,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34369483,List of communist parties in parliament,344,autoconfirmed,,4331,Fewer than 30 watchers,,2,163,55,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
34369485,Communist parties in parliament,480,autoconfirmed,,28,Fewer than 30 watchers,,0,1,21,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34371788,List of Barney and Friends videos,2341,autoconfirmed,,130412,154,21,27,8692,2675,5,2,46,infinity,infinity,31-12-9999,, 2021-08-20,1
34376142,Communist parties represented in parliament,271,autoconfirmed,,176574,542,72,14,178823,6626,7,6,54,infinity,infinity,31-12-9999,, 2021-08-20,1
34376143,List of communist parties represented in parliament,269,autoconfirmed,,11040,42,5,3,2507,461,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
34394966,Dulquer Salmaan,9687565,autoconfirmed,,116,Fewer than 30 watchers,,0,273,32,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
34400003,Maki (current political party),42423,autoconfirmed,,118,Fewer than 30 watchers,,0,31,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
34402811,Marc Ecko,513479,autoconfirmed,,51,Fewer than 30 watchers,,0,0,39,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34410569,Faizabad Junction railway station,68699,autoconfirmed,,54420,340,31,23,20005,6411,1,1,21,infinity,infinity,31-12-9999,, 2021-08-20,1
34434172,Exo (group),1185221,autoconfirmed,,57,Fewer than 30 watchers,,0,0,6,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
34441636,IBooks Author,148244,autoconfirmed,,93037,394,33,24,47033,2764,3,3,12,infinity,infinity,31-12-9999,, 2021-08-20,1
34484872,2012 MotoGP Season,2400,sysop,,52,Fewer than 30 watchers,,0,1,4,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34494326,List of people from Bahawalpur,23522,autoconfirmed,,59,Fewer than 30 watchers,,0,42,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34495497,Chandler Riggs,3813033,autoconfirmed,,106429,385,26,22,174783,6974,12,7,34,infinity,infinity,31-12-9999,, 2021-08-20,1
34523608,"Malpur, Islamabad",3887,autoconfirmed,,56709,684,49,13,30076,3731,9,6,5,infinity,infinity,31-12-9999,, 2021-08-20,1
34541678,List of Super Bowl championships,432,autoconfirmed,,141006,254,43,10,337637,2505,17,11,27,infinity,infinity,31-12-9999,, 2021-08-20,1
34552064,Jammu (province),1186,autoconfirmed,,10516,336,29,27,27440,3504,6,3,6,infinity,infinity,31-12-9999,, 2021-08-20,1
34557381,"List of gay, lesbian or bisexual people: F–G",1066,autoconfirmed,,106,Fewer than 30 watchers,,0,220,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
34568331,Hightower Trail Middle School,1269,sysop,,82,Fewer than 30 watchers,,0,42,3,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
34581763,Ian Dennis (artist),5317,autoconfirmed,,49,Fewer than 30 watchers,,0,0,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34602463,John S-117 (Halo),670,autoconfirmed,,84346,971,78,31,62537,6552,5,5,26,infinity,infinity,31-12-9999,, 2021-08-20,1
34603882,John-117 (Halo),1181,autoconfirmed,,51151,560,30,20,66882,8644,3,3,18,infinity,infinity,31-12-9999,, 2021-08-20,1
34614214,Create a bio,2863,sysop,,20,Fewer than 30 watchers,,0,0,5,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34622291,James Craven (American actor),18217,autoconfirmed,,10544,91,15,9,5037,815,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
34629951,Leo Núñez,7729,autoconfirmed,,178716,743,71,22,137858,10723,12,5,54,infinity,infinity,31-12-9999,, 2021-08-20,1
34650628,Dank,69401,autoconfirmed,,34,Fewer than 30 watchers,,0,69,7,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
34656840,King Edward VI Aston,9554,autoconfirmed,,35866,59,12,2,12710,1371,14,4,12,infinity,infinity,31-12-9999,, 2021-08-20,1
34690266,Hideki Ogihara,16559,autoconfirmed,,72,30,9,0,53,4,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
34703007,List of programs broadcast by Sony Entertainment Television,778613,autoconfirmed,,84,Fewer than 30 watchers,,0,0,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
34707457,Indian reunification,180649,extendedconfirmed,,19700,50,12,3,568,182,0,0,10,infinity,infinity,31-12-9999,, 2021-08-20,1
34730730,Khader Adnan,27017,extendedconfirmed,,14473,Fewer than 30 watchers,,0,52,48,0,0,14,infinity,infinity,31-12-9999,, 2021-08-20,1
34735446,Herguan University,39792,autoconfirmed,,8014,Fewer than 30 watchers,,8,823,448,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
34768335,Future (rapper),14311356,autoconfirmed,,102,Fewer than 30 watchers,,0,1,12,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34780592,Holocaust Era Asset Restitution Taskforce,14198,extendedconfirmed,,47,Fewer than 30 watchers,,0,118,7,3,2,,infinity,infinity,31-12-9999,, 2021-08-20,1
34782021,List of population centres in British Columbia,434872,autoconfirmed,,14164,Fewer than 30 watchers,,3,3630,1267,1,1,,infinity,infinity,31-12-9999,, 2021-08-20,1
34782075,List of population centres in Ontario,505358,autoconfirmed,,64,Fewer than 30 watchers,,0,0,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34782910,List of English words containing q not followed by u,565,autoconfirmed,,120862,324,32,13,150380,5899,2,2,43,infinity,infinity,31-12-9999,, 2021-08-20,1
34784181,Mandate for Palestine,316775,extendedconfirmed,,33649,43,3,2,4493,1697,5,4,17,infinity,infinity,31-12-9999,, 2021-08-20,1
34790109,Firefox version history,1373669,autoconfirmed,,132612,263,13,23,31417,4876,1,1,37,infinity,infinity,31-12-9999,, 2021-08-20,1
34857883,Danielle Marcot,18740,sysop,,59,Fewer than 30 watchers,,0,0,59,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
34874192,Desmond Wolfe,21085,autoconfirmed,,9367,Fewer than 30 watchers,,0,4910,454,18,4,9,infinity,infinity,31-12-9999,, 2021-08-20,1
34892522,Fiona Wood,179653,autoconfirmed,,159675,321,38,19,74351,13021,11,7,11,infinity,infinity,31-12-9999,, 2021-08-20,1
34936536,Daryl Dixon,2617459,autoconfirmed,,142131,748,62,27,61821,4462,178,5,20,infinity,infinity,31-12-9999,, 2021-08-20,1
34937679,Jenny Johnson,44939,extendedconfirmed,,100,51,20,0,1,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34948024,Frothy,4508,autoconfirmed,,119088,402,21,13,50655,4380,3,3,33,infinity,infinity,31-12-9999,, 2021-08-20,1
34954464,Mohit Raina,2122378,autoconfirmed,,8827,Fewer than 30 watchers,,0,133,28,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
34958624,M1752 Musket,66800,autoconfirmed,,191553,65,4,3,6945,2284,14,3,32,infinity,infinity,31-12-9999,, 2021-08-20,1
34960120,List of Miss Dominican Republic titleholders,47738,autoconfirmed,,49776,211,12,3,55454,1872,4,2,26,infinity,infinity,31-12-9999,, 2021-08-20,1
34991898,List of metropolitan areas in Canada,57885,autoconfirmed,,62,536,12,0,3731,5,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
34992013,Jay Stamper,20439,autoconfirmed,,21181,45,7,0,19434,651,0,0,16,infinity,infinity,31-12-9999,, 2021-08-20,1
34993160,Human rights abuses in Jammu and Kashmir,605268,autoconfirmed,,4534,Fewer than 30 watchers,,0,26,151,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
35008097,Gitit (Israeli settlement),1632,autoconfirmed,,87,Fewer than 30 watchers,,0,12,45,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
35021259,Luke Brugnara,33644,autoconfirmed,,31927,Fewer than 30 watchers,,4,6503,840,4,3,,infinity,infinity,31-12-9999,, 2021-08-20,1
35023592,March 2012 Gaza–Israel clashes,58071,extendedconfirmed,,45421,39,4,3,5646,507,0,0,14,infinity,infinity,31-12-9999,, 2021-08-20,1
35043914,Doreen Giuliano,35324,autoconfirmed,,245575,643,137,17,109511,4504,16,10,21,infinity,infinity,31-12-9999,, 2021-08-20,1
35053587,Israel–Saudi Arabia relations,476904,extendedconfirmed,,93158,193,14,3,3296,1627,3,2,7,infinity,infinity,31-12-9999,, 2021-08-20,1
35072567,Killing of Trayvon Martin,2672,autoconfirmed,,54048,84,12,13,6253,3367,2,2,20,infinity,infinity,31-12-9999,, 2021-08-20,1
35075784,George Zimmerman,5642232,autoconfirmed,,20644,Fewer than 30 watchers,,13,569,1140,0,0,9,infinity,infinity,31-12-9999,, 2021-08-20,1
35078879,Lavori Publici,2922,sysop,,96,Fewer than 30 watchers,,0,0,7,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
35083385,List of adventure films of the 2010s,212582,autoconfirmed,,21995,Fewer than 30 watchers,,1,1918,543,9,3,3,infinity,infinity,31-12-9999,, 2021-08-20,1
35095789,List of converts to Islam from Hinduism,577252,extendedconfirmed,,83,44,21,0,99,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35113370,List of advertising technology companies,138312,autoconfirmed,,12500,Fewer than 30 watchers,,2,254,64,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
35115175,Mac OS X,1193137,autoconfirmed,,41535,368,38,5,98608,2325,5,2,10,infinity,infinity,31-12-9999,, 2021-08-20,1
35145673,2012 Stanley Cup Final,4888,sysop,,83,Fewer than 30 watchers,,0,4,38,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35148769,Jyoti Mirdha,91529,autoconfirmed,,6129,40,13,1,6652,164,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
35169892,Human rights abuses in Kashmir,165109,extendedconfirmed,,5830,Fewer than 30 watchers,,3,212,101,0,0,10,infinity,infinity,31-12-9999,, 2021-08-20,1
35189147,Cara Delevingne,24635947,autoconfirmed,,10642,Fewer than 30 watchers,,0,436,172,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
35280099,Jordanian disengagement from the West Bank,50163,extendedconfirmed,,15472,Fewer than 30 watchers,,2,95986,269,3,1,8,infinity,infinity,31-12-9999,, 2021-08-20,1
35291586,Blinky Bill (Season 1),734,sysop,,123,Fewer than 30 watchers,,0,13,21,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
35291596,Blinky Bill (Season 2),422,sysop,,48,Fewer than 30 watchers,,0,11,25,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35291652,Blinky Bill's White Christmas,6832,sysop,,47,Fewer than 30 watchers,,0,3,12,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35300278,GNAA,18390,autoconfirmed,,40,Fewer than 30 watchers,,0,9,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35307857,Carrie (2013 film),3849512,autoconfirmed,,63,34,34,0,0,3,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35325661,Ganga,349153,sysop,,44,Fewer than 30 watchers,,0,52,195,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35366335,List of cleanest cities in India,1692801,autoconfirmed,,29470,460,34,40,15064,5578,0,0,43,infinity,infinity,31-12-9999,, 2021-08-20,1
35394066,Brad R. Torgersen,58516,sysop,,112,Fewer than 30 watchers,,0,14,3,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
35394120,Miss Bahamas,48965,autoconfirmed,,12142,Fewer than 30 watchers,,3,127,278,0,0,20,infinity,infinity,31-12-9999,, 2021-08-20,1
35416032,Lindsay Vonn,16414,autoconfirmed,,32730,86,2,6,15202,892,2,2,21,infinity,infinity,31-12-9999,, 2021-08-20,1
35436370,Gulf Pharmaceutical Industries (Julphar),12220,autoconfirmed,,72127,287,93,20,251542,1074,12,10,8,infinity,infinity,31-12-9999,, 2021-08-20,1
35440786,Mohamed Salah,16456701,autoconfirmed,,5143,Fewer than 30 watchers,,1,44,79,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
35455722,Kildow,3360,autoconfirmed,,157,Fewer than 30 watchers,,0,23,25,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
